,Release Year,Title,Origin,categories,attributes,all keywords,Genres,IMDb_Rating,Keywords,Cast
14765,2009,Crank: High Voltage,American,"['Chinese', ' Mexican', ' Tea', ' Street', ' Snow', ' Social', ' Pita']",[],"['Chinese', ' Mexican', ' Tea', ' Street', ' Snow', ' Social', ' Pita']","['Action', 'Crime', 'Sci-Fi', 'Thriller']",6.2,"['artificial heart', 'heart', 'horse penis', 'prostitute', 'stripper']",
14766,2009,Crazy Heart,American,"['New', ' Bars', ' Tea', ' Small', ' Bar', ' bar', ' Music', ' Pan', ' Pub', ' Country', ' Day', ' South', ' Pita', ' Family']",[],"['New', ' Bars', ' Tea', ' Small', ' Bar', ' bar', ' Music', ' Pan', ' Pub', ' Country', ' Day', ' South', ' Pita', ' Family']","['Drama', 'Music', 'Romance']",7.3,"['country music', 'country western singer', 'journalist', 'musician', 'singer']",
14767,2009,Crossing Over,American,"['New', ' Tea', ' Korean', ' Bar', ' bar', ' Music', ' Convenience', ' Country', ' Room', ' Store', ' South', ' Special', ' Family']",[],"['New', ' Tea', ' Korean', ' Bar', ' bar', ' Music', ' Convenience', ' Country', ' Room', ' Store', ' South', ' Special', ' Family']",,,,
14768,2009, Dance Flick,American,"['Food', ' Street']",[],"['Food', ' Street']",,,,
14769,2009,Did You Hear About the Morgans?,American,"['New', ' Small', ' Local', ' Dinner', ' Day']",[],"['New', ' Small', ' Local', ' Dinner', ' Day']","['Comedy', 'Drama', 'Romance']",4.7,"['fbi', 'murder', 'witness', 'witness protection', 'wyoming']",
14770,2009,District 9,American,"['Food', ' New', ' Tea', ' Small', ' Local', ' African', ' Pan', ' Raw', ' South']",[],"['Food', ' New', ' Tea', ' Small', ' Local', ' African', ' Pan', ' Raw', ' South']","['Action', 'Sci-Fi', 'Thriller']",8,"['alien', 'ghetto', 'prawn', 'refugee', 'refugee camp']",
14771,2009,Drag Me to Hell,American,"['New', ' Spirits', ' Tea', ' Bar', ' Soul', ' Greek', ' bar', ' Pan', ' Dinner', ' Cake', ' Day', ' Family']",[],"['New', ' Spirits', ' Tea', ' Bar', ' Soul', ' Greek', ' bar', ' Pan', ' Dinner', ' Cake', ' Day', ' Family']","['Horror', 'Thriller']",6.6,"['evil', 'fight', 'hell', 'psychic', 'psychologist']",
14772,2009,Dragonball Evolution,American,"['Tea', ' Day', ' Store']",[],"['Tea', ' Day', ' Store']",,,,
14773,2009,Duplicity,American,"['New', ' Pizza', ' Tea', ' Personal', ' Hotel', ' Pan', ' Pub', ' Market', ' Day', ' Champagne']",['romantic'],"['New', ' Pizza', ' Tea', ' Personal', ' Hotel', ' Pan', ' Pub', ' Market', ' Day', ' Champagne', ' romantic']","['Comedy', 'Crime', 'Romance', 'Thriller']",6.2,"['ceo', 'dubai', 'product', 'rivalry', 'spy']",
14774,2009, Echelon Conspiracy,American,"['American', ' New', ' Personal', ' Hotel', ' Russian', ' Special']",[],"['American', ' New', ' Personal', ' Hotel', ' Russian', ' Special']",,,,
14775,2009,Everybody's Fine,American,"['New', ' Comfort', ' Pan', ' Dinner', ' Country', ' Room', ' Kids', ' Day', ' Adult', ' Christmas', ' Pita', ' Family']",[],"['New', ' Comfort', ' Pan', ' Dinner', ' Country', ' Room', ' Kids', ' Day', ' Adult', ' Christmas', ' Pita', ' Family']","['Adventure', 'Drama']",7.2,"['bus trip', 'parental love', 'retirement', 'surprise visit', 'train ride']",
14776,2009,Extract,American,"['New', ' Tea', ' Flavor', ' Pan', ' Room', ' Style', ' Day']",[],"['New', ' Tea', ' Flavor', ' Pan', ' Room', ' Style', ' Day']","['Comedy', 'Crime', 'Romance']",6.2,"['freak accident', 'gigolo', 'hit in the crotch', 'nosy neighbor', 'on the job injury']",
14777,2009, Fame,American,"['New', ' Beer', ' Tea', ' Comfort', ' Street', ' Bar', ' bar', ' Music', ' Pan', ' Pub', ' Jazz', ' Dinner', ' Room', ' Day', ' Restaurant']",[],"['New', ' Beer', ' Tea', ' Comfort', ' Street', ' Bar', ' bar', ' Music', ' Pan', ' Pub', ' Jazz', ' Dinner', ' Room', ' Day', ' Restaurant']",,,,
14778,2009,Fantastic Mr. Fox,American,"['Food', ' New', ' Tea', ' Poke', ' Local', ' Custom', ' Room', ' Farmers', ' Market', ' Day', ' Water', ' Farms', ' Family']",[],"['Food', ' New', ' Tea', ' Poke', ' Local', ' Custom', ' Room', ' Farmers', ' Market', ' Day', ' Water', ' Farms', ' Family']","['Adventure', 'Animation', 'Comedy', 'Crime', 'Family']",7.8,"['cider', 'farm', 'farmer', 'fox', 'tale']",
14779,2009,Fast & Furious,American,"['American', ' New', ' Mexican', ' Tea', ' Street', ' Personal', ' Bar', ' bar', ' Pan', ' Pub', ' Dominican']",[],"['American', ' New', ' Mexican', ' Tea', ' Street', ' Personal', ' Bar', ' bar', ' Pan', ' Pub', ' Dominican']",,,,
14780,2009,Fighting,American,"['New', ' Chinese', ' Tea', ' Street', ' Asian', ' Music', ' Cafe', ' Russian', ' Day', ' Store', ' Water']",[],"['New', ' Chinese', ' Tea', ' Street', ' Asian', ' Music', ' Cafe', ' Russian', ' Day', ' Store', ' Water']",,,,
14781,2009,The Final Destination,American,"['Coffee', ' Street', ' Stands', ' Bar', ' bar', ' Pan', ' Country', ' Day', ' Water', ' Pita']",[],"['Coffee', ' Street', ' Stands', ' Bar', ' bar', ' Pan', ' Country', ' Day', ' Water', ' Pita']",['Horror'],5.2,"['attempted suicide', 'car crash', 'collapsing scaffold', 'overflowing bathtub', 'tooth knocked out']",
14782,2009,Fired Up!,American,"['Tea', ' Water']",[],"['Tea', ' Water']",,,,
14783,2009,Fragments,American,"['Tea', ' Room', ' Restaurant']",[],"['Tea', ' Room', ' Restaurant']",,,,
14784,2009,Friday the 13th,American,"['Pan', ' Day', ' Adult']",[],"['Pan', ' Day', ' Adult']",,,,
14785,2009,Funny People,American,"['Food', ' Personal', ' Small', ' Country', ' Day', ' Guest']",[],"['Food', ' Personal', ' Small', ' Country', ' Day', ' Guest']","['Comedy', 'Drama']",6.4,"['breasts', 'comedian', 'craigslist', 'infidelity', 'stand up comedian']",
14786,2009, G-Force,American,"['New', ' Chinese', ' Chips', ' Coffee', ' Tea', ' Personal', ' Tapas', ' Local', ' Bar', ' bar', ' Pan', ' Store', ' South', ' Special', ' Family']",[],"['New', ' Chinese', ' Chips', ' Coffee', ' Tea', ' Personal', ' Tapas', ' Local', ' Bar', ' bar', ' Pan', ' Store', ' South', ' Special', ' Family']",,,,
14787,2009,G.I. Joe: The Rise of Cobra,American,"['American', ' New', ' Tea', ' Bar', ' bar', ' Pan']",[],"['American', ' New', ' Tea', ' Bar', ' bar', ' Pan']","['Action', 'Adventure', 'Sci-Fi', 'Thriller']",5.8,"['cobra', 'gi joe', 'snake', 'train', 'warhead']","Joseph Gordon-Levitt, Dennis Quaid, Leo Howard"
14788,2009,Gamer,American,"['New', ' Frozen', ' Tea', ' Small', ' Stores', ' Pan', ' Country', ' Day', ' Store', ' Knife', ' Special', ' Family']",[],"['New', ' Frozen', ' Tea', ' Small', ' Stores', ' Pan', ' Country', ' Day', ' Store', ' Knife', ' Special', ' Family']","['Action', 'Sci-Fi', 'Thriller']",5.8,"['battle', 'convict', 'death', 'mind control', 'role playing']",
14789,2009,Gentlemen Broncos,American,"['Local', ' Pan', ' Pub', ' Day', ' Store', ' Popcorn']",[],"['Local', ' Pan', ' Pub', ' Day', ' Store', ' Popcorn']","['Adventure', 'Comedy', 'Sci-Fi']",6.1,"['amateur film', 'sexual harassment', 'sexual innuendo', 'small town', 'struggling parent']",
14790,2009,Ghosts of Girlfriends Past,American,"['New', ' Tea', ' Comfort', ' Stands', ' Snow', ' Pan', ' Dinner', ' Room', ' Style', ' Cake', ' Kitchen', ' Day', ' Adult', ' Guest']",['romantic'],"['New', ' Tea', ' Comfort', ' Stands', ' Snow', ' Pan', ' Dinner', ' Room', ' Style', ' Cake', ' Kitchen', ' Day', ' Adult', ' Guest', ' romantic']",,,,
14791,2009,"The Goods: Live Hard, Sell Hard",American,"['Hot Dogs', ' Tea', ' Hotel', ' Custom', ' Room', ' Day', ' Family']",[],"['Hot Dogs', ' Tea', ' Hotel', ' Custom', ' Room', ' Day', ' Family']",['Comedy'],5.8,"['fourth of july', ""looking at one's self in a mirror"", 'mirror', 'sex toy', 'young version of character']",
14792,2009,The Great Buck Howard,American,"['New', ' Comfort', ' Small', ' Pub', ' Pita']",['romantic'],"['New', ' Comfort', ' Small', ' Pub', ' Pita', ' romantic']",,,,
14793,2009,The Grudge 3,American,"['New', ' Poke', ' Room', ' Family']",[],"['New', ' Poke', ' Room', ' Family']",,,,
14794,2009, Halloween II,American,"['New', ' Pub', ' Room', ' Adult', ' Pita']",[],"['New', ' Pub', ' Room', ' Adult', ' Pita']",,,,
14795,2009,The Hangover,American,"['Chicken', ' Chinese', ' Tea', ' Bar', ' Hotel', ' bar', ' Room', ' Pita']",[],"['Chicken', ' Chinese', ' Tea', ' Bar', ' Hotel', ' bar', ' Room', ' Pita']",['Comedy'],7.8,"['drunkenness', 'female nudity', 'hangover', 'hedonism', 'morning after']",
14796,2009,Hannah Montana: The Movie,American,"['Chicken', ' New', ' Tea', ' Bar', ' bar', ' Music', ' Pan', ' Dinner', ' Cake', ' Day', ' Olive', ' Special', ' Family']",[],"['Chicken', ' New', ' Tea', ' Bar', ' bar', ' Music', ' Pan', ' Dinner', ' Cake', ' Day', ' Olive', ' Special', ' Family']","['Comedy', 'Drama', 'Family', 'Music', 'Romance']",4.2,"['farm', 'female protagonist', 'hannah montana', 'horseback riding', 'overalls']",
14797,2009,Harry Potter and the Half-Blood Prince,American,"['New', ' Tea', ' Soul', ' Pan', ' Room', ' Raw', ' Day', ' Christmas', ' Holiday', ' Guest', ' Family']",['romantic'],"['New', ' Tea', ' Soul', ' Pan', ' Room', ' Raw', ' Day', ' Christmas', ' Holiday', ' Guest', ' Family', ' romantic']","['Adventure', 'Family', 'Fantasy', 'Mystery']",7.5,"['blood', 'book', 'love', 'potion', 'professor']","Alan Rickman, Daniel Radcliffe, Rupert Grint"
14798,2009,The Haunting in Connecticut,American,"['Spirits', ' Tea', ' Bar', ' bar', ' Room', ' Day', ' Pita', ' Family']",[],"['Spirits', ' Tea', ' Bar', ' bar', ' Room', ' Day', ' Pita', ' Family']",,,,
14799,2009,He's Just Not That Into You,American,"['New', ' Beer', ' Poke', ' Local', ' Bar', ' bar', ' Market', ' Family']","['romantic', ' intimate', ' upscale', ' casual']","['New', ' Beer', ' Poke', ' Local', ' Bar', ' bar', ' Market', ' Family', ' romantic', ' intimate', ' upscale', ' casual']","['Comedy', 'Drama', 'Romance']",6.4,"['advertising', 'bar', 'dating', 'lingerie slip', 'six word title']",
14800,2009,The Hole,American,"['New', ' Bar', ' bar', ' Room', ' Kids', ' Raw', ' Kitchen', ' Day', ' Water', ' Family']",[],"['New', ' Bar', ' bar', ' Room', ' Kids', ' Raw', ' Kitchen', ' Day', ' Water', ' Family']","['Adventure', 'Fantasy', 'Thriller']",5.7,"['basement', 'family relationships', 'hole', 'no opening credits', 'slow motion scene']",
14801,2009,Homecoming,American,"['New', ' Tea', ' Stands', ' Bar', ' bar', ' Room', ' Kitchen', ' Day']",[],"['New', ' Tea', ' Stands', ' Bar', ' bar', ' Room', ' Kitchen', ' Day']",,,,
14802,2009,Horsemen,American,"['Comfort', ' Personal', ' Room', ' Family']",[],"['Comfort', ' Personal', ' Room', ' Family']",,,,
14803,2009,Hotel for Dogs,American,"['Food', ' New', ' Tea', ' Local', ' Entertainment', ' Hotel', ' Social', ' Room', ' Kids', ' Day', ' Family']",[],"['Food', ' New', ' Tea', ' Local', ' Entertainment', ' Hotel', ' Social', ' Room', ' Kids', ' Day', ' Family']","['Comedy', 'Family']",5.4,"['abandoned hotel', 'dog', 'foster home', 'overalls', 'playing with a dog']",
14804,2009,Humpday,American,"['Comfort', ' Personal', ' Hotel', ' Pan', ' Day']",[],"['Comfort', ' Personal', ' Hotel', ' Pan', ' Day']",,,,
14805,2009, I Can Do Bad All By Myself,American,"['New', ' Comfort', ' Poke', ' Bar', ' bar', ' Room', ' Colombian', ' Kids', ' Kitchen', ' Day', ' Water']",[],"['New', ' Comfort', ' Poke', ' Bar', ' bar', ' Room', ' Colombian', ' Kids', ' Kitchen', ' Day', ' Water']",,,,
14806,2009,I Hate Valentine's Day,American,['Day'],['romantic'],"['Day', ' romantic']",,,,
14807,2009,I Hope They Serve Beer in Hell,American,"['Beer', ' Fish', ' Style', ' Day']",[],"['Beer', ' Fish', ' Style', ' Day']",['Comedy'],5.3,"['bachelor party', 'bare butt', 'loud sex', 'sex standing up', 'topless female nudity']",
14808,2009,The Hurt Locker,American,"['Traditional', ' New', ' British', ' Tea', ' Comfort', ' Plates', ' Fusion', ' Pan', ' Day', ' Special']",['casual'],"['Traditional', ' New', ' British', ' Tea', ' Comfort', ' Plates', ' Fusion', ' Pan', ' Day', ' Special', ' casual']","['Drama', 'History', 'Thriller', 'War']",7.6,"['army', 'bomb', 'dangerous job', 'death', 'iraq']",
14809,2009,"I Love You, Beth Cooper",American,"['Beer', ' Bar', ' bar', ' Convenience', ' Reunion', ' Pan', ' Room', ' Day', ' Store']",[],"['Beer', ' Bar', ' bar', ' Convenience', ' Reunion', ' Pan', ' Room', ' Day', ' Store']","['Comedy', 'Romance']",5.3,"['cheerleader', 'party', 'popular girl', 'speech', 'valedictorian']",
14810,2009,"I Love You, Man",American,"['Food', ' New', ' Beer', ' Tea', ' Stands', ' Bar', ' bar', ' Dinner', ' Room', ' Day', ' Patches', ' Special', ' Family']",[],"['Food', ' New', ' Beer', ' Tea', ' Stands', ' Bar', ' bar', ' Dinner', ' Room', ' Day', ' Patches', ' Special', ' Family']","['Comedy', 'Romance']",7.1,"['bromance', 'friend', 'gay brother', 'homosexual subtext', 'wedding']",
14811,2009,Ice Age: Dawn of the Dinosaurs,American,"['New', ' Frozen', ' Tea', ' Bar', ' bar', ' Day', ' Knife', ' Family']",[],"['New', ' Frozen', ' Tea', ' Bar', ' bar', ' Day', ' Knife', ' Family']","['Action', 'Adventure', 'Animation', 'Comedy', 'Family']",7,"['egg', 'lost world', 'rescue', 'squirrel', 'weasel']",
14812,2009,Imagine That,American,"['American', ' Tea', ' Comfort', ' Indian', ' Pan', ' Style', ' Day', ' Family']",[],"['American', ' Tea', ' Comfort', ' Indian', ' Pan', ' Style', ' Day', ' Family']","['Comedy', 'Drama', 'Family', 'Fantasy']",5.6,"['blanket', 'competition', 'family relationships', 'feather', 'sleepover']",
14813,2009,The Imaginarium of Doctor Parnassus,American,"['New', ' Tea', ' Street', ' Modern', ' Poke', ' Bar', ' Soul', ' bar', ' Pub', ' Russian', ' Day', ' Restaurant']",[],"['New', ' Tea', ' Street', ' Modern', ' Poke', ' Bar', ' Soul', ' bar', ' Pub', ' Russian', ' Day', ' Restaurant']","['Adventure', 'Fantasy', 'Mystery']",6.8,"['birthday', 'bridge', 'midget', 'rescue', 'sideshow']",
14814,2009,The Informant!,American,"['Pan', ' Hong Kong', ' Special']",[],"['Pan', ' Hong Kong', ' Special']","['Comedy', 'Crime', 'Drama', 'Thriller']",6.5,"['compulsive liar', 'fbi', 'informant', 'investigation', 'spy']",
14815,2009,The Informers,American,"['New', ' Tea', ' Small', ' Local', ' Bar', ' Hotel', ' bar', ' Dinner', ' Social', ' Room', ' Style', ' Pita', ' Family']",['casual'],"['New', ' Tea', ' Small', ' Local', ' Bar', ' Hotel', ' bar', ' Dinner', ' Social', ' Room', ' Style', ' Pita', ' Family', ' casual']","['Crime', 'Drama', 'Thriller']",5.1,"['breasts', 'female nudity', 'male pubic hair', 'pubic hair', 'sex scene']",
14816,2009,Inglourious Basterds,American,"['American', ' British', ' Italian', ' French', ' German', ' Room', ' Raw', ' Knife', ' Special', ' Family']",[],"['American', ' British', ' Italian', ' French', ' German', ' Room', ' Raw', ' Knife', ' Special', ' Family']","['Adventure', 'Drama', 'War']",8.3,"['france', 'german', 'nazis', 'revenge', 'scalping']",
14817,2009,The International,American,"['New', ' Tea', ' Italian', ' International', ' Local', ' Pan', ' Country']",[],"['New', ' Tea', ' Italian', ' International', ' Local', ' Pan', ' Country']","['Action', 'Crime', 'Drama', 'Mystery', 'Thriller']",6.5,"['bank', 'chase', 'district attorney', 'interpol', 'murder']",
14818,2009,Invictus,American,"['Wings', ' New', ' British', ' Tea', ' Street', ' African', ' Pan', ' Country', ' South', ' Special']",[],"['Wings', ' New', ' British', ' Tea', ' Street', ' African', ' Pan', ' Country', ' South', ' Special']","['Biography', 'Drama', 'History', 'Sport']",7.4,"['apartheid', 'nation', 'nelson mandela', 'president', 'rugby']",
14819,2009,An Invisible Sign,American,"['Tea', ' Raw', ' Special']",['romantic'],"['Tea', ' Raw', ' Special', ' romantic']",,,,
14820,2009,The Invention of Lying,American,"['New', ' Fish', ' Tea', ' Comfort', ' Personal', ' Day', ' Pita']",['romantic'],"['New', ' Fish', ' Tea', ' Comfort', ' Personal', ' Day', ' Pita', ' romantic']","['Comedy', 'Fantasy', 'Romance']",6.4,"['genetics', 'heaven', 'lie', 'screenwriter', 'truth']",
14821,2009,It Might Get Loud,American,"['New', ' Street', ' Shared', ' Music', ' Blues', ' Latin', ' Room', ' Style', ' Day', ' South']",[],"['New', ' Street', ' Shared', ' Music', ' Blues', ' Latin', ' Room', ' Style', ' Day', ' South']",,,,
14822,2009,It's Complicated,American,"['New', ' Bar', ' Hotel', ' bar', ' Dinner', ' Room', ' Kids']",['romantic'],"['New', ' Bar', ' Hotel', ' bar', ' Dinner', ' Room', ' Kids', ' romantic']","['Comedy', 'Drama', 'Romance']",6.6,"['affair', 'divorce', 'graduation', 'vomiting', 'watching television']",
14823,2009, Janky Promoters,American,"['Tea', ' Hotel']",[],"['Tea', ' Hotel']",,,,
14824,2009,Jennifer's Body,American,"['Food', ' New', ' Fish', ' Tea', ' Local', ' Indian', ' Bar', ' Hotel', ' bar', ' Pan', ' Room', ' Kitchen', ' Day']",[],"['Food', ' New', ' Fish', ' Tea', ' Local', ' Indian', ' Bar', ' Hotel', ' bar', ' Pan', ' Room', ' Kitchen', ' Day']","['Comedy', 'Fantasy', 'Horror']",5.1,"['cannibalism', 'cheerleader', 'condom', 'hook for hand', 'satanic ritual']",
14825,2009,Jonas Brothers: The 3D Concert Experience,American,"['New', ' Garden', ' Day', ' Guest']",[],"['New', ' Garden', ' Day', ' Guest']",,,,
14826,2009,Julie & Julia,American,"['American', ' New', ' Cooking', ' French', ' Pub', ' Kitchen']",['romantic'],"['American', ' New', ' Cooking', ' French', ' Pub', ' Kitchen', ' romantic']","['Biography', 'Drama', 'Romance']",7,"['american', 'blog', 'book', 'cook', 'cooking']",
14827,2009, Knowing,American,"['New', ' Tea', ' Small', ' Room', ' Raw', ' Day', ' Family']",[],"['New', ' Tea', ' Small', ' Room', ' Raw', ' Day', ' Family']",,,,
14828,2009,Labor Pains,American,"['New', ' Pan', ' Pub', ' Day', ' Pita', ' Family']",['romantic'],"['New', ' Pan', ' Pub', ' Day', ' Pita', ' Family', ' romantic']",,,,
14829,2009, Laid to Rest,American,"['Bar', ' bar', ' Convenience', ' Custom', ' Store', ' Pita']",[],"['Bar', ' bar', ' Convenience', ' Custom', ' Store', ' Pita']",,,,
14830,2009,Land of the Lost,American,"['New', ' Music', ' Day']",[],"['New', ' Music', ' Day']","['Adventure', 'Comedy', 'Sci-Fi']",5.4,"['human versus dinosaur', 'lizard', 'primate', 'time travel', 'tyrannosaurus rex']",
14831,2009,The Last House on the Left,American,"['New', ' Tea', ' Local', ' Bar', ' bar', ' Room', ' Raw', ' Store', ' Pita', ' Family']",[],"['New', ' Tea', ' Local', ' Bar', ' bar', ' Room', ' Raw', ' Store', ' Pita', ' Family']","['Crime', 'Horror', 'Thriller']",6.6,"['kidnapping', 'lake', 'microwave oven', 'psychopath', 'woods']",
14833,2009,Law Abiding Citizen,American,"['New', ' Tea', ' Street', ' Stands', ' Bar', ' bar', ' Music', ' Room', ' Raw']",[],"['New', ' Tea', ' Street', ' Stands', ' Bar', ' bar', ' Music', ' Room', ' Raw']","['Crime', 'Drama', 'Thriller']",7.4,"['attorney', 'deal', 'district attorney', 'investigation', 'justice']",
14834,2009,Life During Wartime,American,"['Comfort', ' Bar', ' bar', ' Dinner', ' Room', ' Adult', ' Family']",[],"['Comfort', ' Bar', ' bar', ' Dinner', ' Room', ' Adult', ' Family']","['Comedy', 'Drama']",6.5,"['forgiveness', 'ghost', 'new jersey', 'pedophile', 'three sisters']",
14835,2009,The Limits of Control,American,"['Mexican', ' Small', ' Spanish', ' Creole', ' Pan', ' Cafe']",[],"['Mexican', ' Small', ' Spanish', ' Creole', ' Pan', ' Cafe']",,,,
14836,2009,Love Happens,American,"['Dinner', ' Room', ' Day']",[],"['Dinner', ' Room', ' Day']","['Drama', 'Romance']",5.6,"['florist', 'motivational speaker', 'self help guru', 'seminar', 'widower']",
14837,2009,Love N' Dancing,American,"['Tea', ' Pan']",[],"['Tea', ' Pan']",,,,
14838,2009,The Lovely Bones,American,"['New', ' Fish', ' Comfort', ' Reunion', ' Pan', ' Day', ' Oil', ' Water', ' Family']",[],"['New', ' Fish', ' Comfort', ' Reunion', ' Pan', ' Day', ' Oil', ' Water', ' Family']","['Drama', 'Fantasy', 'Thriller']",6.7,"['1970s', 'afterlife', 'heaven', 'pedophile', 'rape']",
14840,2009,Lymelife,American,"['New', ' Bar', ' bar', ' Pan', ' Day', ' Family']",[],"['New', ' Bar', ' bar', ' Pan', ' Day', ' Family']",,,,
14841,2009, Madea Goes to Jail,American,"['New', ' Tea', ' Comfort', ' Street', ' Personal', ' Bar', ' bar', ' Pub', ' Social', ' Raw', ' Day', ' Candy', ' Store', ' Oil']",[],"['New', ' Tea', ' Comfort', ' Street', ' Personal', ' Bar', ' bar', ' Pub', ' Social', ' Raw', ' Day', ' Candy', ' Store', ' Oil']",,,,
14842,2009,The Maiden Heist,American,"['Tea', ' Street', ' Greek', ' Pan', ' Day']",[],"['Tea', ' Street', ' Greek', ' Pan', ' Day']",,,,
14843,2009,Management,American,"['New', ' Chinese', ' Wine', ' Dinner', ' Room', ' Day', ' Restaurant', ' Champagne']",[],"['New', ' Chinese', ' Wine', ' Dinner', ' Room', ' Day', ' Restaurant', ' Champagne']",,,,
14844,2009,Me and Orson Welles,American,"['New', ' Music', ' Pan', ' Pub', ' Day', ' Store']",[],"['New', ' Music', ' Pan', ' Pub', ' Day', ' Store']",['Drama'],6.8,"['high school', 'mercury theatre', 'opening night', 'school', 'theatre']",
14845,2009,The Men Who Stare at Goats,American,"['Food', ' American', ' New', ' Tea', ' Local', ' Stands', ' Bar', ' bar', ' Water', ' Special']",[],"['Food', ' American', ' New', ' Tea', ' Local', ' Stands', ' Bar', ' bar', ' Water', ' Special']","['Comedy', 'War']",6.2,"['first person narration', 'general', 'hampster', 'reference to loch ness monster', 'reporter']",
14846,2009,The Messenger,American,"['New', ' Raw']",['casual'],"['New', ' Raw', ' casual']","['Drama', 'Romance', 'War']",7.2,"['captain', 'casualty notification', 'casualty notification team', 'sergeant', 'staff sergeant']",
14847,2009,Miss March,American,"['New', ' Street', ' Modern', ' Pan', ' Pub', ' Country', ' Room', ' Kids', ' Raw', ' Kitchen', ' Day', ' Pita']",[],"['New', ' Street', ' Modern', ' Pan', ' Pub', ' Country', ' Room', ' Kids', ' Raw', ' Kitchen', ' Day', ' Pita']","['Comedy', 'Romance']",5.1,"['fellatio', 'hugh hefner', 'oral sex', 'playboy centerfold', 'topless female nudity']",
14848,2009,Monsters vs. Aliens,American,"['Food', ' New', ' Fish', ' Personal', ' Flavor', ' Pub', ' Social', ' Style', ' Store', ' Family']",[],"['Food', ' New', ' Fish', ' Personal', ' Flavor', ' Pub', ' Social', ' Style', ' Store', ' Family']","['Action', 'Adventure', 'Animation', 'Comedy', 'Family', 'Sci-Fi']",6.5,"['alien', 'alien invasion', 'alien space craft', 'giant', 'giantess']","Amy Poehler, Rainn Wilson, Stephen Colbert"
14849,2009,Motherhood,American,"['New', ' Day']",[],"['New', ' Day']","['Comedy', 'Drama']",4.7,"['birthday', 'birthday party', 'delivery man', 'mother', 'neighbor']",
14850,2009,My Bloody Valentine 3D,American,"['Personal', ' Grocery', ' Local', ' Hotel', ' Room', ' Raw', ' Day', ' Store', ' Pita', ' Family']",[],"['Personal', ' Grocery', ' Local', ' Hotel', ' Room', ' Raw', ' Day', ' Store', ' Pita', ' Family']",,,,
14851,2009,My Life in Ruins,American,"['American', ' New', ' Tea', ' Personal', ' Canadian', ' Local', ' Greek', ' Hotel', ' Health', ' Day', ' Pita']",['romantic'],"['American', ' New', ' Tea', ' Personal', ' Canadian', ' Local', ' Greek', ' Hotel', ' Health', ' Day', ' Pita', ' romantic']","['Comedy', 'Romance']",5.9,"['greece', 'greek', 'tour bus', 'tour guide', 'tourist']",
14852,2009,My Sister's Keeper,American,"['New', ' Stands', ' Day', ' Pita', ' Family']",[],"['New', ' Stands', ' Day', ' Pita', ' Family']",['Drama'],7.4,"['hospital', 'leukemia', 'oncology', 'sick child', 'terminal illness']",
14853,2009,My One and Only,American,"['New', ' Bar', ' bar', ' Day', ' Store', ' South', ' Family']",[],"['New', ' Bar', ' bar', ' Day', ' Store', ' South', ' Family']",,,,
14854,2009, New in Town,American,"['New', ' Yogurt', ' Small', ' Local', ' Tasting', ' Style', ' Special']","['romantic', ' upscale']","['New', ' Yogurt', ' Small', ' Local', ' Tasting', ' Style', ' Special', ' romantic', ' upscale']",,,,
14855,2009,New Moon,American,"['New', ' Tea', ' Comfort', ' Day', ' Water', ' Family']",[],"['New', ' Tea', ' Comfort', ' Day', ' Water', ' Family']",,,,
14856,2009,Next Day Air,American,"['Tea', ' Delivery', ' Pan', ' Day']",[],"['Tea', ' Delivery', ' Pan', ' Day']","['Action', 'Comedy', 'Crime']",5.9,"['cocaine', 'package', 'slow motion scene', 'topless female nudity', 'wrong address']",
14857,2009,Night at the Museum: Battle of the Smithsonian,American,"['American', ' New', ' Pan', ' Day', ' Family']",[],"['American', ' New', ' Pan', ' Day', ' Family']","['Adventure', 'Comedy', 'Family', 'Fantasy']",5.9,"['hdtv', 'motorcycle', 'museum', 'security guard', 'tyrannosaurus rex']",
14858,2009,Nine,American,"['American', ' New', ' Fish', ' Tea', ' Italian', ' Shared', ' Bar', ' Hotel', ' bar', ' Music', ' Flowers', ' Pub', ' Dinner', ' Room', ' Raw', ' Day', ' Restaurant']",[],"['American', ' New', ' Fish', ' Tea', ' Italian', ' Shared', ' Bar', ' Hotel', ' bar', ' Music', ' Flowers', ' Pub', ' Dinner', ' Room', ' Raw', ' Day', ' Restaurant']","['Drama', 'Musical', 'Romance']",5.8,"['based on stage musical based on film', 'child abuse', 'film director', 'italian', 'mistress']",
14859,2009,Ninja Assassin,American,"['Tea', ' Fusion', ' Bar', ' bar', ' Country', ' Day', ' Oil', ' Special']",['romantic'],"['Tea', ' Fusion', ' Bar', ' bar', ' Country', ' Day', ' Oil', ' Special', ' romantic']","['Action', 'Crime', 'Thriller']",6.4,"['critically bashed', 'kung fu', 'martial artist', 'martial arts', 'ninja']",
14860,2009,Not Easily Broken,American,"['Comfort', ' Family']",[],"['Comfort', ' Family']","['Drama', 'Romance']",6.1,"['african american protagonist', 'based on novel', 'title spoken by character']",
14861,2009,Not Forgotten,American,"['New', ' Mexican', ' Street', ' Local', ' Hotel', ' Country', ' Room']",[],"['New', ' Mexican', ' Street', ' Local', ' Hotel', ' Country', ' Room']",,,,
14862,2009,Notorious,American,"['New', ' Street', ' Small', ' Ramen', ' Soul', ' Music', ' Pan', ' Day', ' Family']",[],"['New', ' Street', ' Small', ' Ramen', ' Soul', ' Music', ' Pan', ' Day', ' Family']",,,,
